shop_id,year_month,months_active,monthly_revenue_rs,monthly_expenses_rs,monthly_profit_rs,profit_margin_pct,avg_daily_txns,sales_volatility,credit_sales_ratio,digital_payment_ratio,stockout_rate,target_credit_ready
SHOP_1511,2025-01,36,83503,78163,5340,6.39,4.24,2.05,0.353,0.858,0.52,0
SHOP_1512,2025-01,2,148036,96431,51605,34.86,1.48,1.726,0.38,0.035,0.232,0
SHOP_1513,2025-01,15,30380,24294,6086,20.03,17.54,3.16,0.262,0.813,0.506,1
SHOP_1514,2025-01,34,83225,43806,39419,47.36,1.97,4.145,0.462,0.505,0.495,1
SHOP_1515,2025-01,36,141004,105700,35304,25.04,5.31,4.69,0.413,0.598,0.374,1
SHOP_1516,2025-01,6,73773,64758,9015,12.22,14.06,4.035,0.422,0.105,0.544,0
SHOP_1517,2025-01,12,544641,478584,66057,12.13,8.48,2.191,0.337,0.422,0.407,0
SHOP_1518,2025-01,3,22742,13021,9721,42.74,17.59,3.211,0.152,0.231,0.201,0
SHOP_1519,2025-01,18,153447,128779,24668,16.08,6.31,4.296,0.018,0.256,0.514,1
SHOP_1520,2025-01,21,64799,37154,27645,42.66,0.73,2.504,0.468,0.489,0.412,1
SHOP_1521,2025-01,15,125536,109327,16209,12.91,6.36,1.162,0.293,0.776,0.009,1
SHOP_1522,2025-01,33,99600,80627,18973,19.05,11.77,0.932,0.149,0.712,0.631,0
SHOP_1523,2025-01,35,43774,32099,11675,26.67,7.83,0.101,0.075,0.57,0.382,1
SHOP_1524,2025-01,26,85845,41215,44630,51.99,10.93,3.619,0.415,0.522,0.608,1
SHOP_1525,2025-01,8,19920,9685,10235,51.38,17.59,0.644,0.418,0.417,0.618,0
SHOP_1526,2025-01,36,111555,97093,14462,12.96,18.29,1.295,0.407,0.925,0.311,1
SHOP_1527,2025-01,30,90103,71194,18909,20.99,5.69,1.56,0.323,0.541,0.355,0
SHOP_1528,2025-01,23,114355,103013,11342,9.92,9.51,2.846,0.183,0.256,0.291,0
SHOP_1529,2025-01,14,153381,108856,44525,29.03,11.21,2.05,0.152,0.234,0.315,1
SHOP_1530,2025-01,14,94593,69610,24983,26.41,19.01,3.406,0.004,0.589,0.627,0
SHOP_1531,2025-01,2,81118,40770,40348,49.74,19.97,0.373,0.417,0.506,0.552,1
SHOP_1532,2025-01,5,39468,19225,20243,51.29,5.09,0.707,0.044,0.027,0.089,0
SHOP_1533,2025-01,14,44420,34501,9919,22.33,14.68,2.546,0.315,0.792,0.427,0
SHOP_1534,2025-01,25,167831,120734,47097,28.06,7.87,1.751,0.252,0.675,0.697,0
SHOP_1535,2025-01,20,199872,100934,98938,49.5,0.66,1.549,0.263,0.636,0.417,1
SHOP_1536,2025-01,2,61903,34198,27705,44.76,0.68,0.428,0.463,0.084,0.55,1
SHOP_1537,2025-01,6,75524,73867,1657,2.19,9.48,4.489,0.016,0.357,0.538,0
SHOP_1538,2025-01,17,38823,31461,7362,18.96,10.02,3.49,0.387,0.89,0.245,1
SHOP_1539,2025-01,25,166197,125721,40476,24.35,0.94,0.696,0.026,0.822,0.26,1
SHOP_1540,2025-01,28,116517,100001,16516,14.17,13.9,0.419,0.019,0.286,0.507,0
SHOP_1541,2025-01,2,284603,248808,35795,12.58,6.23,4.877,0.215,0.166,0.35,0
SHOP_1542,2025-01,35,39544,37961,1583,4.0,11.42,3.438,0.032,0.438,0.399,0
SHOP_1543,2025-01,5,56128,35867,20261,36.1,6.37,2.146,0.395,0.351,0.499,0
SHOP_1544,2025-01,1,85992,72308,13684,15.91,3.76,3.538,0.265,0.654,0.544,0
SHOP_1545,2025-01,12,114983,109493,5490,4.77,8.44,3.806,0.015,0.919,0.19,0
SHOP_1546,2025-01,36,62883,53927,8956,14.24,5.03,3.922,0.02,0.358,0.103,1
SHOP_1547,2025-01,23,39693,22029,17664,44.5,10.93,2.442,0.306,0.078,0.204,1
SHOP_1548,2025-01,31,135535,71659,63876,47.13,4.38,2.206,0.403,0.855,0.355,1
SHOP_1549,2025-01,11,121151,87710,33441,27.6,10.41,0.154,0.219,0.055,0.239,0
SHOP_1550,2025-01,10,38507,29245,9262,24.05,3.57,4.64,0.277,0.906,0.398,0
SHOP_1551,2025-01,3,188869,87208,101661,53.83,13.58,3.056,0.4,0.638,0.037,1
SHOP_1552,2025-01,14,165900,144947,20953,12.63,15.2,1.095,0.305,0.896,0.357,0
SHOP_1553,2025-01,16,80339,69562,10777,13.41,2.65,4.606,0.112,0.206,0.258,1
SHOP_1554,2025-01,10,77321,63814,13507,17.47,9.62,4.583,0.307,0.058,0.374,0
SHOP_1555,2025-01,29,107779,95755,12024,11.16,1.88,4.947,0.314,0.474,0.296,1
SHOP_1556,2025-01,10,40007,31163,8844,22.11,12.16,4.383,0.367,0.439,0.199,0
SHOP_1557,2025-01,12,74684,37137,37547,50.27,5.66,4.989,0.31,0.328,0.633,0
SHOP_1558,2025-01,30,16209,10599,5610,34.61,10.79,1.299,0.485,0.911,0.129,1
SHOP_1559,2025-01,1,135066,102875,32191,23.83,10.59,4.227,0.099,0.785,0.477,0
SHOP_1560,2025-01,5,24513,11883,12630,51.52,18.52,4.133,0.476,0.635,0.647,1
SHOP_1561,2025-01,20,209482,199912,9570,4.57,11.21,1.232,0.269,0.171,0.377,0
SHOP_1562,2025-01,8,58042,50413,7629,13.14,11.87,0.582,0.336,0.703,0.613,0
SHOP_1563,2025-01,12,63059,42885,20174,31.99,8.33,4.899,0.05,0.696,0.087,1
SHOP_1564,2025-01,1,47126,30809,16317,34.62,19.01,1.551,0.19,0.415,0.346,0
SHOP_1565,2025-01,20,59777,57328,2449,4.1,15.66,4.367,0.385,0.88,0.32,1
SHOP_1566,2025-01,28,197397,151283,46114,23.36,6.07,0.12,0.353,0.175,0.006,1
SHOP_1567,2025-01,12,12817,8151,4666,36.41,16.96,0.203,0.02,0.269,0.31,0
SHOP_1568,2025-01,28,178774,109056,69718,39.0,8.93,2.383,0.273,0.079,0.258,1
SHOP_1569,2025-01,15,92653,59463,33190,35.82,16.66,1.27,0.044,0.76,0.469,1
SHOP_1570,2025-01,6,31416,25450,5966,18.99,16.55,3.48,0.498,0.598,0.657,0
SHOP_1571,2025-01,20,34451,32054,2397,6.96,4.18,2.871,0.449,0.313,0.06,0
SHOP_1572,2025-01,14,236446,178193,58253,24.64,14.17,0.48,0.011,0.172,0.229,1
SHOP_1573,2025-01,2,37728,34399,3329,8.82,6.17,0.897,0.429,0.057,0.311,0
SHOP_1574,2025-01,9,32619,15584,17035,52.22,6.3,2.001,0.46,0.175,0.319,0
SHOP_1575,2025-01,20,162125,118053,44072,27.18,6.28,1.009,0.177,0.442,0.542,1
SHOP_1576,2025-01,26,92687,75248,17439,18.81,14.65,3.982,0.36,0.25,0.31,0
SHOP_1577,2025-01,29,37928,21765,16163,42.61,4.98,2.139,0.221,0.261,0.019,1
SHOP_1578,2025-01,1,85105,60943,24162,28.39,0.52,0.558,0.328,0.834,0.497,0
SHOP_1579,2025-01,35,35667,29093,6574,18.43,14.45,2.473,0.17,0.499,0.619,0
SHOP_1580,2025-01,6,158036,86866,71170,45.03,3.84,0.545,0.161,0.698,0.36,1
SHOP_1581,2025-01,5,153731,80003,73728,47.96,2.54,0.732,0.212,0.053,0.407,0
SHOP_1582,2025-01,33,106128,66150,39978,37.67,5.13,1.274,0.073,0.36,0.114,1
SHOP_1583,2025-01,14,94199,89970,4229,4.49,7.91,4.312,0.416,0.466,0.154,0
SHOP_1584,2025-01,12,250906,170578,80328,32.02,9.78,4.631,0.174,0.193,0.165,0
SHOP_1585,2025-01,20,73114,42074,31040,42.45,1.37,4.149,0.2,0.132,0.302,1
SHOP_1586,2025-01,24,31974,29021,2953,9.23,19.43,1.737,0.447,0.829,0.65,0
SHOP_1587,2025-01,34,100171,86027,14144,14.12,14.46,1.435,0.248,0.894,0.365,1
SHOP_1588,2025-01,25,314970,161352,153618,48.77,6.8,2.791,0.272,0.093,0.134,1
SHOP_1589,2025-01,29,35942,34840,1102,3.07,6.71,3.637,0.478,0.345,0.186,0
SHOP_1590,2025-01,31,56782,32993,23789,41.89,9.25,4.968,0.443,0.911,0.269,1
SHOP_1591,2025-01,23,97881,71345,26536,27.11,12.71,0.745,0.085,0.097,0.436,0
SHOP_1592,2025-01,20,70422,52338,18084,25.68,3.35,0.342,0.237,0.619,0.308,1
SHOP_1593,2025-01,23,36768,35894,874,2.38,4.18,3.502,0.486,0.924,0.275,0
SHOP_1594,2025-01,16,160380,87522,72858,45.43,17.26,4.178,0.186,0.93,0.395,1
SHOP_1595,2025-01,8,371026,292848,78178,21.07,5.5,4.247,0.186,0.458,0.169,1
SHOP_1596,2025-01,21,83893,58171,25722,30.66,7.91,3.424,0.098,0.171,0.055,0
SHOP_1597,2025-01,1,38838,24120,14718,37.9,17.49,4.775,0.057,0.208,0.017,0
SHOP_1598,2025-01,8,24729,15025,9704,39.24,13.43,2.604,0.37,0.847,0.176,0
SHOP_1599,2025-01,29,87604,41466,46138,52.67,7.16,4.578,0.385,0.868,0.064,0
SHOP_1600,2025-01,32,158374,110607,47767,30.16,13.83,4.842,0.485,0.585,0.235,1
SHOP_1601,2025-01,5,101989,78343,23646,23.19,0.88,4.251,0.387,0.733,0.541,0
SHOP_1602,2025-01,22,73007,34645,38362,52.55,14.85,1.618,0.122,0.708,0.501,1
SHOP_1603,2025-01,34,48412,30968,17444,36.03,10.0,1.061,0.02,0.635,0.428,1
SHOP_1604,2025-01,1,34047,27986,6061,17.8,16.36,2.786,0.493,0.789,0.597,0
SHOP_1605,2025-01,26,131180,119764,11416,8.7,19.12,2.32,0.17,0.657,0.197,0
SHOP_1606,2025-01,10,138641,73958,64683,46.66,18.55,4.401,0.156,0.517,0.62,0
SHOP_1607,2025-01,30,24785,19532,5253,21.2,18.23,0.59,0.453,0.24,0.279,0
SHOP_1608,2025-01,18,222546,140193,82353,37.0,10.49,1.363,0.293,0.712,0.281,0
SHOP_1609,2025-01,17,109300,79840,29460,26.95,7.52,3.784,0.107,0.46,0.284,0
SHOP_1610,2025-01,26,194798,170364,24434,12.54,9.57,0.565,0.445,0.294,0.069,1
SHOP_1611,2025-01,8,28581,18895,9686,33.89,13.95,1.672,0.497,0.766,0.683,0
SHOP_1612,2025-01,12,28111,26645,1466,5.22,17.74,1.997,0.043,0.668,0.097,0
SHOP_1613,2025-01,27,65889,50137,15752,23.91,4.54,3.151,0.431,0.892,0.239,0
SHOP_1614,2025-01,8,103980,71777,32203,30.97,18.4,0.875,0.195,0.174,0.224,0
SHOP_1615,2025-01,25,257160,192586,64574,25.11,16.4,4.317,0.262,0.624,0.052,0
SHOP_1616,2025-01,4,119881,69915,49966,41.68,19.59,2.293,0.457,0.247,0.107,1
SHOP_1617,2025-01,33,61705,33395,28310,45.88,17.66,4.593,0.487,0.86,0.031,1
SHOP_1618,2025-01,1,35651,20365,15286,42.88,5.96,2.393,0.131,0.113,0.205,0
SHOP_1619,2025-01,19,172992,165974,7018,4.06,2.57,1.448,0.106,0.63,0.607,1
SHOP_1620,2025-01,31,37224,32650,4574,12.29,2.69,0.795,0.04,0.756,0.238,1
SHOP_1621,2025-01,16,228645,159045,69600,30.44,6.18,0.118,0.281,0.35,0.087,1
SHOP_1622,2025-01,14,59930,29039,30891,51.55,12.48,2.708,0.007,0.907,0.452,1
SHOP_1623,2025-01,5,222661,119674,102987,46.25,16.18,0.625,0.206,0.811,0.698,0
SHOP_1624,2025-01,26,117624,62747,54877,46.65,18.04,2.019,0.037,0.294,0.163,1
SHOP_1625,2025-01,28,66443,54437,12006,18.07,12.66,2.987,0.203,0.027,0.196,0
SHOP_1626,2025-01,2,50839,38251,12588,24.76,0.61,1.451,0.02,0.296,0.68,0
SHOP_1627,2025-01,6,57605,42082,15523,26.95,4.13,0.959,0.418,0.282,0.125,0
SHOP_1628,2025-01,9,98698,88492,10206,10.34,2.44,3.896,0.105,0.848,0.358,0
SHOP_1629,2025-01,33,77189,74374,2815,3.65,7.58,4.739,0.164,0.919,0.168,1
SHOP_1630,2025-01,25,48259,23075,25184,52.19,10.28,0.592,0.435,0.086,0.653,0
SHOP_1631,2025-01,13,65125,55514,9611,14.76,1.35,0.862,0.373,0.458,0.687,0
SHOP_1632,2025-01,9,77266,65895,11371,14.72,7.3,4.804,0.11,0.53,0.57,0
SHOP_1633,2025-01,13,16480,15422,1058,6.42,3.99,0.285,0.036,0.106,0.22,0
SHOP_1634,2025-01,31,100782,49171,51611,51.21,13.12,4.89,0.358,0.371,0.282,1
SHOP_1635,2025-01,11,36835,24780,12055,32.73,9.55,0.123,0.195,0.315,0.17,1
SHOP_1636,2025-01,4,32620,20435,12185,37.35,10.16,4.381,0.383,0.519,0.624,0
SHOP_1637,2025-01,34,22446,11153,11293,50.31,8.84,1.606,0.223,0.635,0.64,1
SHOP_1638,2025-01,4,20833,16600,4233,20.32,19.14,4.699,0.173,0.674,0.293,0
SHOP_1639,2025-01,19,28316,18422,9894,34.94,4.69,1.653,0.226,0.147,0.46,1
SHOP_1640,2025-01,6,44520,42714,1806,4.06,10.57,3.306,0.374,0.776,0.116,0
SHOP_1641,2025-01,34,287013,252861,34152,11.9,14.85,0.492,0.451,0.651,0.304,1
SHOP_1642,2025-01,18,50609,27301,23308,46.06,11.36,1.287,0.025,0.847,0.442,1
SHOP_1643,2025-01,13,82820,47507,35313,42.64,18.62,3.891,0.262,0.438,0.27,0
SHOP_1644,2025-01,23,96794,76870,19924,20.58,7.87,2.691,0.016,0.851,0.25,1
SHOP_1645,2025-01,19,80157,62546,17611,21.97,9.54,4.647,0.234,0.825,0.001,1
SHOP_1646,2025-01,11,69272,48298,20974,30.28,2.23,2.201,0.443,0.428,0.563,0
SHOP_1647,2025-01,1,31675,31037,638,2.01,12.38,4.362,0.181,0.374,0.623,0
SHOP_1648,2025-01,24,201925,172068,29857,14.79,6.12,2.3,0.466,0.888,0.679,0
SHOP_1649,2025-01,7,259118,225339,33779,13.04,3.63,4.898,0.315,0.685,0.503,0
SHOP_1650,2025-01,25,22520,19080,3440,15.28,11.12,4.803,0.467,0.883,0.384,0
SHOP_1651,2025-01,21,35710,19743,15967,44.71,10.88,1.713,0.379,0.761,0.188,1
SHOP_1652,2025-01,15,60122,50008,10114,16.82,1.98,4.441,0.052,0.587,0.7,0
SHOP_1653,2025-01,1,37228,32705,4523,12.15,14.12,4.253,0.116,0.128,0.413,0
SHOP_1654,2025-01,12,104211,74275,29936,28.73,12.66,1.132,0.197,0.291,0.477,0
SHOP_1655,2025-01,7,43924,22894,21030,47.88,4.19,3.159,0.085,0.921,0.478,1
SHOP_1656,2025-01,15,332881,283643,49238,14.79,9.65,0.456,0.247,0.317,0.592,0
SHOP_1657,2025-01,21,168280,157910,10370,6.16,14.55,4.2,0.236,0.107,0.007,0
SHOP_1658,2025-01,19,84864,67136,17728,20.89,10.82,0.955,0.478,0.678,0.154,0
SHOP_1659,2025-01,29,150075,87605,62470,41.63,8.21,0.447,0.217,0.703,0.466,1
SHOP_1660,2025-01,25,158598,109137,49461,31.19,6.79,2.061,0.393,0.285,0.627,0
SHOP_1661,2025-01,33,49278,26960,22318,45.29,12.4,2.927,0.471,0.297,0.48,1
SHOP_1662,2025-01,32,41301,19470,21831,52.86,18.81,4.289,0.438,0.456,0.289,1
SHOP_1663,2025-01,35,77242,43247,33995,44.01,13.6,4.874,0.104,0.04,0.253,1
SHOP_1664,2025-01,26,133672,88221,45451,34.0,1.96,2.254,0.248,0.754,0.517,1
SHOP_1665,2025-01,11,80607,57918,22689,28.15,9.48,0.396,0.174,0.315,0.519,1
SHOP_1666,2025-01,35,24248,23248,1000,4.12,17.87,3.771,0.2,0.814,0.425,1
SHOP_1667,2025-01,8,41690,19107,22583,54.17,2.34,2.869,0.18,0.766,0.204,1
SHOP_1668,2025-01,14,69440,53938,15502,22.32,19.78,2.295,0.413,0.635,0.648,0
SHOP_1669,2025-01,10,69358,62375,6983,10.07,19.01,1.615,0.226,0.322,0.386,0
SHOP_1670,2025-01,2,290913,182299,108614,37.34,2.03,2.562,0.262,0.5,0.553,1
SHOP_1671,2025-01,9,27717,22986,4731,17.07,18.7,1.76,0.491,0.434,0.15,0
SHOP_1672,2025-01,3,104184,69755,34429,33.05,7.58,3.809,0.03,0.335,0.241,0
SHOP_1673,2025-01,21,207395,138750,68645,33.1,16.97,2.765,0.244,0.809,0.612,0
SHOP_1674,2025-01,26,358619,266728,91891,25.62,8.66,4.397,0.387,0.47,0.035,0
SHOP_1675,2025-01,8,55101,29581,25520,46.31,9.1,2.763,0.076,0.794,0.359,0
SHOP_1676,2025-01,2,103156,86606,16550,16.04,12.87,1.267,0.306,0.118,0.337,0
SHOP_1677,2025-01,6,108970,80880,28090,25.78,15.6,4.27,0.12,0.151,0.526,0
SHOP_1678,2025-01,28,83854,58280,25574,30.5,1.16,2.83,0.434,0.929,0.197,1
SHOP_1679,2025-01,29,68242,42875,25367,37.17,12.07,1.114,0.164,0.567,0.153,1
SHOP_1680,2025-01,26,99229,56014,43215,43.55,4.14,3.155,0.165,0.494,0.648,0
SHOP_1681,2025-01,25,12425,9577,2848,22.92,7.25,1.853,0.299,0.507,0.4,0
SHOP_1682,2025-01,12,117883,75162,42721,36.24,7.29,4.238,0.092,0.22,0.073,0
SHOP_1683,2025-01,5,79883,71909,7974,9.98,9.65,2.321,0.142,0.688,0.135,0
SHOP_1684,2025-01,34,62584,30397,32187,51.43,7.02,3.66,0.208,0.099,0.699,0
SHOP_1685,2025-01,15,306448,238104,68344,22.3,2.59,0.568,0.177,0.553,0.137,1
SHOP_1686,2025-01,36,45595,27054,18541,40.66,3.34,2.041,0.262,0.551,0.427,1
SHOP_1687,2025-01,15,55152,53454,1698,3.08,1.15,4.918,0.3,0.87,0.294,1
SHOP_1688,2025-01,23,294810,256853,37957,12.87,9.67,4.061,0.283,0.509,0.62,0
SHOP_1689,2025-01,6,40846,29485,11361,27.82,19.11,0.884,0.327,0.147,0.529,1
SHOP_1690,2025-01,21,49758,25602,24156,48.55,2.76,1.461,0.154,0.553,0.418,1
SHOP_1691,2025-01,23,65978,46221,19757,29.94,18.95,1.716,0.063,0.105,0.008,1
SHOP_1692,2025-01,16,131731,64175,67556,51.28,14.8,3.287,0.38,0.21,0.616,0
SHOP_1693,2025-01,15,84581,61202,23379,27.64,12.93,3.809,0.425,0.049,0.311,0
SHOP_1694,2025-01,25,29589,21306,8283,27.99,13.08,3.773,0.129,0.497,0.652,0
SHOP_1695,2025-01,36,50387,46181,4206,8.35,16.62,2.598,0.204,0.099,0.347,1
SHOP_1696,2025-01,11,47803,26511,21292,44.54,2.58,4.073,0.249,0.457,0.486,1
SHOP_1697,2025-01,15,69282,58828,10454,15.09,10.34,2.242,0.267,0.888,0.049,0
SHOP_1698,2025-01,4,98527,49579,48948,49.68,14.09,0.707,0.33,0.689,0.522,1
SHOP_1699,2025-01,21,98002,48733,49269,50.27,11.94,2.866,0.021,0.092,0.237,1
SHOP_1700,2025-01,13,21095,10127,10968,52.0,16.74,4.766,0.361,0.229,0.246,1
SHOP_1701,2025-01,22,154008,108464,45544,29.57,1.91,3.986,0.031,0.647,0.083,1
SHOP_1702,2025-01,19,87273,54209,33064,37.89,13.97,2.936,0.234,0.852,0.103,1
SHOP_1703,2025-01,34,192754,109366,83388,43.26,10.91,3.269,0.414,0.051,0.13,1
SHOP_1704,2025-01,14,99802,90876,8926,8.94,7.89,4.66,0.226,0.776,0.23,0
SHOP_1705,2025-01,4,158091,104576,53515,33.85,7.14,2.199,0.075,0.542,0.624,0
SHOP_1706,2025-01,27,101375,97505,3870,3.82,12.61,1.724,0.493,0.528,0.258,0
SHOP_1707,2025-01,29,187655,134415,53240,28.37,17.87,4.888,0.445,0.911,0.507,0
SHOP_1708,2025-01,28,105406,94648,10758,10.21,10.18,4.331,0.386,0.715,0.058,0
SHOP_1709,2025-01,35,68286,60300,7986,11.69,16.58,1.683,0.206,0.811,0.414,1
SHOP_1710,2025-01,8,358866,282257,76609,21.35,8.34,2.373,0.092,0.349,0.337,0
SHOP_1711,2025-01,16,136261,102306,33955,24.92,2.5,2.134,0.471,0.536,0.685,0
SHOP_1712,2025-01,36,109275,70998,38277,35.03,1.7,0.831,0.266,0.592,0.592,1
SHOP_1713,2025-01,30,29929,28150,1779,5.94,1.5,4.793,0.426,0.319,0.318,1
SHOP_1714,2025-01,18,29679,21162,8517,28.7,7.91,2.081,0.171,0.55,0.543,0
SHOP_1715,2025-01,2,89761,79278,10483,11.68,7.08,4.389,0.168,0.24,0.135,0
SHOP_1716,2025-01,13,80972,54720,26252,32.42,14.5,1.028,0.493,0.153,0.394,0
SHOP_1717,2025-01,4,47577,30553,17024,35.78,14.99,2.785,0.261,0.368,0.052,1
SHOP_1718,2025-01,26,80716,55286,25430,31.51,1.49,0.217,0.07,0.708,0.244,1
SHOP_1719,2025-01,25,222357,130902,91455,41.13,4.81,3.845,0.11,0.872,0.158,1
SHOP_1720,2025-01,30,118988,95443,23545,19.79,5.85,2.946,0.241,0.446,0.503,0
SHOP_1721,2025-01,11,32902,18902,14000,42.55,11.18,3.165,0.021,0.618,0.343,1
SHOP_1722,2025-01,7,67639,50772,16867,24.94,3.32,0.353,0.231,0.116,0.526,0
SHOP_1723,2025-01,31,41628,30113,11515,27.66,3.11,1.134,0.209,0.861,0.361,1
SHOP_1724,2025-01,10,55749,35485,20264,36.35,18.9,0.464,0.39,0.549,0.061,1
SHOP_1725,2025-01,13,54747,53119,1628,2.97,16.18,1.516,0.177,0.746,0.515,0
SHOP_1726,2025-01,31,52347,33156,19191,36.66,4.02,3.174,0.491,0.759,0.583,1
SHOP_1727,2025-01,7,30376,19810,10566,34.79,8.43,2.874,0.09,0.259,0.632,0
SHOP_1728,2025-01,36,66879,54559,12320,18.42,7.43,3.1,0.295,0.512,0.4,1
SHOP_1729,2025-01,20,49394,46160,3234,6.55,15.92,2.791,0.045,0.913,0.528,0
SHOP_1730,2025-01,4,9409,8767,642,6.82,10.45,1.438,0.367,0.103,0.526,0
SHOP_1731,2025-01,7,307762,151016,156746,50.93,2.99,1.298,0.497,0.655,0.109,0
SHOP_1732,2025-01,1,156708,96326,60382,38.53,14.91,0.772,0.41,0.915,0.115,1
SHOP_1733,2025-01,13,56195,51286,4909,8.74,8.24,4.26,0.278,0.3,0.05,0
SHOP_1734,2025-01,22,74100,58608,15492,20.91,5.63,3.121,0.242,0.821,0.224,0
SHOP_1735,2025-01,21,32204,21447,10757,33.4,7.82,1.014,0.418,0.888,0.331,1
SHOP_1736,2025-01,22,239667,128736,110931,46.29,10.21,0.968,0.468,0.715,0.699,0
SHOP_1737,2025-01,28,275985,264079,11906,4.31,7.19,4.378,0.495,0.235,0.302,0
SHOP_1738,2025-01,9,81608,69741,11867,14.54,5.22,3.739,0.198,0.331,0.508,0
SHOP_1739,2025-01,26,149712,76119,73593,49.16,8.27,3.331,0.495,0.053,0.485,1
SHOP_1740,2025-01,9,82677,80622,2055,2.49,0.87,2.094,0.078,0.793,0.143,1
SHOP_1741,2025-01,15,28690,25054,3636,12.67,15.56,1.384,0.127,0.81,0.041,0
SHOP_1742,2025-01,10,54815,25857,28958,52.83,3.83,4.899,0.045,0.608,0.382,1
SHOP_1743,2025-01,24,80206,52527,27679,34.51,1.36,4.006,0.136,0.348,0.49,0
SHOP_1744,2025-01,8,53200,44758,8442,15.87,13.25,1.579,0.384,0.091,0.699,0
SHOP_1745,2025-01,24,62752,59269,3483,5.55,15.59,4.253,0.426,0.72,0.251,1
SHOP_1746,2025-01,16,68598,66201,2397,3.49,16.37,3.819,0.389,0.696,0.627,1
SHOP_1747,2025-01,26,69105,58759,10346,14.97,10.12,1.556,0.316,0.869,0.267,1
SHOP_1748,2025-01,27,75855,38899,36956,48.72,4.5,2.19,0.257,0.699,0.483,1
SHOP_1749,2025-01,4,34807,26438,8369,24.04,14.88,1.011,0.354,0.791,0.419,1
SHOP_1750,2025-01,24,44271,26484,17787,40.18,14.14,0.644,0.195,0.714,0.037,1
SHOP_1751,2025-01,19,29756,14679,15077,50.67,5.3,3.642,0.421,0.607,0.055,0
SHOP_1752,2025-01,36,144997,110740,34257,23.63,18.12,1.411,0.339,0.417,0.015,1
SHOP_1753,2025-01,10,16748,14715,2033,12.14,2.54,4.118,0.349,0.859,0.26,0
SHOP_1754,2025-01,25,163982,115759,48223,29.41,19.66,4.978,0.268,0.625,0.522,0
SHOP_1755,2025-01,18,193000,96252,96748,50.13,17.27,0.475,0.443,0.39,0.121,0
SHOP_1756,2025-01,19,59188,32771,26417,44.63,13.91,2.418,0.126,0.098,0.424,0
SHOP_1757,2025-01,36,11823,11174,649,5.49,18.81,4.03,0.191,0.29,0.202,1
SHOP_1758,2025-01,10,56788,34807,21981,38.71,14.59,3.966,0.389,0.526,0.558,0
SHOP_1759,2025-01,33,69917,47326,22591,32.31,4.21,3.824,0.246,0.276,0.559,0
SHOP_1760,2025-01,5,36047,17989,18058,50.1,9.12,1.81,0.445,0.226,0.543,0
SHOP_1761,2025-01,35,50988,46658,4330,8.49,1.89,2.324,0.173,0.51,0.367,1
SHOP_1762,2025-01,34,213445,148763,64682,30.3,8.1,3.015,0.185,0.178,0.199,0
SHOP_1763,2025-01,33,116477,59856,56621,48.61,14.96,4.872,0.444,0.764,0.567,1
SHOP_1764,2025-01,21,38285,29199,9086,23.73,8.04,1.705,0.232,0.47,0.13,0
SHOP_1765,2025-01,17,23901,17317,6584,27.55,6.94,4.623,0.258,0.554,0.203,1
SHOP_1766,2025-01,22,58168,54832,3336,5.73,12.11,1.42,0.166,0.157,0.129,1
SHOP_1767,2025-01,15,62980,52436,10544,16.74,17.51,4.946,0.138,0.322,0.472,0
SHOP_1768,2025-01,35,103501,83630,19871,19.2,1.43,3.384,0.328,0.401,0.48,1
SHOP_1769,2025-01,28,50276,24086,26190,52.09,8.02,2.371,0.06,0.772,0.457,1
SHOP_1770,2025-01,7,104616,86851,17765,16.98,3.59,3.106,0.44,0.736,0.291,0
SHOP_1771,2025-01,32,283398,208507,74891,26.43,14.06,1.435,0.39,0.227,0.07,1
SHOP_1772,2025-01,11,129424,80788,48636,37.58,2.56,1.443,0.095,0.593,0.638,0
SHOP_1773,2025-01,10,70710,63218,7492,10.6,13.46,0.656,0.347,0.246,0.355,0
SHOP_1774,2025-01,9,64331,46459,17872,27.78,6.08,0.659,0.301,0.939,0.285,1
SHOP_1775,2025-01,14,56973,33533,23440,41.14,4.38,1.804,0.092,0.905,0.412,1
SHOP_1776,2025-01,13,167117,86996,80121,47.94,18.76,3.838,0.137,0.544,0.135,1
SHOP_1777,2025-01,25,47140,30551,16589,35.19,0.86,3.079,0.204,0.67,0.093,1
SHOP_1778,2025-01,2,75482,47207,28275,37.46,9.04,0.603,0.35,0.765,0.284,0
SHOP_1779,2025-01,35,75799,69210,6589,8.69,0.92,4.276,0.319,0.691,0.159,0
SHOP_1780,2025-01,7,51470,24641,26829,52.13,9.93,3.047,0.266,0.671,0.171,1
SHOP_1781,2025-01,21,27981,25455,2526,9.03,10.27,4.808,0.384,0.911,0.625,0
SHOP_1782,2025-01,18,91682,52206,39476,43.06,6.77,3.384,0.379,0.575,0.372,1
SHOP_1783,2025-01,3,70073,58837,11236,16.04,3.08,0.958,0.309,0.612,0.338,0
SHOP_1784,2025-01,11,103795,50361,53434,51.48,7.84,2.422,0.393,0.81,0.483,0
SHOP_1785,2025-01,24,50336,30122,20214,40.16,13.61,3.278,0.167,0.643,0.666,1
SHOP_1786,2025-01,19,171884,99775,72109,41.95,15.76,0.238,0.441,0.702,0.079,1
SHOP_1787,2025-01,4,39587,34199,5388,13.61,10.85,0.173,0.307,0.238,0.583,0
