item,category,iso_year,iso_week,days_to_avurudu,festival_season,avg_wholesale_price_rs,avg_retail_price_rs,lag1_price,lag4_price,rolling4_mean_price,target_next_month_price,lag1_units,lag4_units,rolling4_mean_units,weekend_share,target_units_sold
Potatoes (local),cereals and tubers,2025,20,334,0,,386.19,386.37,433.85,392.63,383.01,310,303,318.5,0.336,333
Potatoes (local),cereals and tubers,2025,24,303,0,,383.01,386.19,400.49,388.26,395.98,333,267,334.5,0.251,331
Potatoes (local),cereals and tubers,2025,29,273,0,,395.98,383.01,397.48,387.89,391.69,331,364,324.8,0.258,325
Potatoes (local),cereals and tubers,2025,33,242,0,,391.69,395.98,386.37,389.22,369.1,325,310,330.2,0.255,332
Potatoes (local),cereals and tubers,2025,38,211,0,,369.1,391.69,386.19,384.94,,332,333,341.5,0.26,378
Pumpkin,vegetables and fruits,2020,3,90,0,73.55,104.14,,,104.14,184.58,360,360,360.0,0.358,360
Pumpkin,vegetables and fruits,2020,7,59,0,154.86,184.58,104.14,,144.36,99.34,360,316,338.0,0.367,316
Pumpkin,vegetables and fruits,2020,11,30,1,69.61,99.34,184.58,,129.35,58.0,316,637,437.7,0.371,637
Pumpkin,vegetables and fruits,2020,16,364,0,42.0,58.0,99.34,,111.52,52.0,637,261,393.5,0.288,261
Pumpkin,vegetables and fruits,2020,20,334,0,34.08,52.0,58.0,104.14,98.48,53.6,261,360,394.8,0.272,365
Pumpkin,vegetables and fruits,2020,25,303,0,30.85,53.6,52.0,184.58,65.73,63.87,365,316,400.2,0.277,338
Pumpkin,vegetables and fruits,2020,29,273,0,38.11,63.87,53.6,99.34,56.87,126.68,338,637,331.0,0.345,360
Pumpkin,vegetables and fruits,2020,33,242,0,97.76,126.68,63.87,58.0,74.04,144.96,360,261,354.5,0.384,355
Pumpkin,vegetables and fruits,2020,38,211,0,118.46,144.96,126.68,52.0,97.28,144.96,355,365,362.2,0.279,396
Pumpkin,vegetables and fruits,2020,42,181,0,90.16,144.96,144.96,53.6,120.12,,396,338,360.8,0.296,332
Pumpkin,vegetables and fruits,2020,46,150,0,65.0,,144.96,63.87,138.86,,332,360,365.0,0.286,377
Pumpkin,vegetables and fruits,2020,51,120,0,70.0,,,126.68,144.96,,377,355,403.2,0.336,508
Pumpkin,vegetables and fruits,2021,2,89,0,150.0,,,144.96,144.96,,508,396,382.8,0.281,314
Pumpkin,vegetables and fruits,2021,7,58,0,95.0,,,144.96,,,314,332,384.2,0.284,338
Pumpkin,vegetables and fruits,2021,11,30,1,72.5,,,,,,338,377,438.5,0.288,594
Pumpkin,vegetables and fruits,2021,15,364,0,37.5,,,,,273.57,594,508,432.2,0.323,483
Pumpkin,vegetables and fruits,2022,28,273,0,,273.57,,,273.57,218.52,483,314,429.2,0.349,302
Pumpkin,vegetables and fruits,2022,33,242,0,,218.52,273.57,,246.04,239.23,302,338,411.8,0.292,268
Pumpkin,vegetables and fruits,2022,37,211,0,,239.23,218.52,,243.77,258.4,268,594,333.5,0.285,281
Pumpkin,vegetables and fruits,2022,41,181,0,,258.4,239.23,,247.43,221.48,281,483,280.8,0.234,272
Pumpkin,vegetables and fruits,2022,46,150,0,,221.48,258.4,273.57,234.41,113.0,272,302,275.2,0.231,280
Pumpkin,vegetables and fruits,2022,50,120,0,,113.0,221.48,218.52,208.03,200.71,280,268,277.0,0.314,275
Pumpkin,vegetables and fruits,2023,2,89,0,,200.71,113.0,239.23,198.4,57.0,275,281,274.0,0.292,269
Pumpkin,vegetables and fruits,2023,7,58,0,,57.0,200.71,258.4,148.05,137.04,269,272,306.8,0.32,403
Pumpkin,vegetables and fruits,2023,11,30,1,,137.04,57.0,221.48,126.94,133.57,403,280,385.5,0.242,595
Pumpkin,vegetables and fruits,2023,15,365,0,,133.57,137.04,113.0,132.08,67.0,595,275,384.8,0.344,272
Pumpkin,vegetables and fruits,2023,20,335,0,,67.0,133.57,200.71,98.65,164.36,272,269,413.2,0.347,383
Pumpkin,vegetables and fruits,2023,24,304,0,,164.36,67.0,57.0,125.49,187.61,383,403,373.2,0.332,243
Pumpkin,vegetables and fruits,2023,28,274,0,,187.61,164.36,137.04,138.14,173.54,243,595,303.0,0.247,314
Pumpkin,vegetables and fruits,2023,33,243,0,,173.54,187.61,133.57,148.13,140.27,314,272,305.5,0.357,282
Pumpkin,vegetables and fruits,2023,37,212,0,,140.27,173.54,67.0,166.45,129.82,282,383,300.2,0.356,362
Pumpkin,vegetables and fruits,2023,41,182,0,,129.82,140.27,164.36,157.81,153.62,362,243,316.2,0.295,307
Pumpkin,vegetables and fruits,2023,46,151,0,,153.62,129.82,187.61,149.31,221.11,307,314,330.5,0.244,371
Pumpkin,vegetables and fruits,2023,50,121,0,,221.11,153.62,173.54,161.21,239.57,371,282,319.2,0.262,237
Pumpkin,vegetables and fruits,2024,3,90,0,,239.57,221.11,140.27,186.03,340.44,237,362,304.2,0.288,302
Pumpkin,vegetables and fruits,2024,7,59,0,,340.44,239.57,129.82,238.69,299.24,302,307,284.8,0.269,229
Pumpkin,vegetables and fruits,2024,11,30,1,,299.24,340.44,153.62,275.09,204.93,229,371,296.0,0.312,416
Pumpkin,vegetables and fruits,2024,16,364,0,,204.93,299.24,221.11,271.04,158.1,416,237,299.0,0.227,249
Pumpkin,vegetables and fruits,2024,20,334,0,,158.1,204.93,239.57,250.68,202.54,249,302,309.5,0.205,344
Pumpkin,vegetables and fruits,2024,24,303,0,,202.54,158.1,340.44,216.2,247.83,344,229,318.5,0.438,265
Pumpkin,vegetables and fruits,2024,29,273,0,,247.83,202.54,299.24,203.35,211.25,265,416,286.2,0.319,287
Pumpkin,vegetables and fruits,2024,33,242,0,,211.25,247.83,204.93,204.93,148.54,287,249,290.0,0.28,264
Pumpkin,vegetables and fruits,2024,37,211,0,,148.54,211.25,158.1,202.54,170.45,264,344,280.5,0.25,306
Pumpkin,vegetables and fruits,2024,42,181,0,,170.45,148.54,202.54,194.52,192.51,306,265,293.5,0.377,317
Pumpkin,vegetables and fruits,2024,46,150,0,,192.51,170.45,247.83,180.69,237.83,317,287,308.8,0.299,348
Pumpkin,vegetables and fruits,2024,50,120,0,,237.83,192.51,211.25,187.34,231.49,348,264,300.2,0.274,230
Pumpkin,vegetables and fruits,2025,3,89,0,,231.49,237.83,148.54,208.07,221.59,230,306,296.5,0.207,291
Pumpkin,vegetables and fruits,2025,7,58,0,,221.59,231.49,170.45,220.86,224.21,291,317,269.2,0.232,208
Pumpkin,vegetables and fruits,2025,11,30,1,,224.21,221.59,192.51,228.78,275.72,208,348,274.2,0.253,368
Pumpkin,vegetables and fruits,2025,16,364,0,,275.72,224.21,237.83,238.25,267.84,368,230,274.2,0.197,230
Pumpkin,vegetables and fruits,2025,20,334,0,,267.84,275.72,231.49,247.34,218.16,230,291,266.8,0.38,261
Pumpkin,vegetables and fruits,2025,24,303,0,,218.16,267.84,221.59,246.48,189.66,261,208,278.8,0.314,256
Pumpkin,vegetables and fruits,2025,29,273,0,,189.66,218.16,224.21,237.84,137.11,256,368,264.2,0.313,310
Pumpkin,vegetables and fruits,2025,33,242,0,,137.11,189.66,275.72,203.19,122.26,310,230,286.0,0.349,317
Pumpkin,vegetables and fruits,2025,38,211,0,,122.26,137.11,267.84,166.8,,317,261,311.2,0.249,362
Rice (long grain),cereals and tubers,2009,3,89,0,,60.73,,,60.73,60.0,232,232,232.0,0.327,232
Rice (long grain),cereals and tubers,2009,7,58,0,,60.0,60.73,,60.36,60.12,232,270,251.0,0.351,270
Rice (long grain),cereals and tubers,2009,11,30,1,,60.12,60.0,,60.28,60.23,270,367,289.7,0.249,367
Rice (long grain),cereals and tubers,2009,16,364,0,,60.23,60.12,,60.27,60.5,367,274,285.8,0.164,274
Rice (long grain),cereals and tubers,2009,20,334,0,,60.5,60.23,60.73,60.21,60.04,274,232,297.5,0.298,279
Rice (long grain),cereals and tubers,2009,25,303,0,,60.04,60.5,60.0,60.22,60.24,279,270,295.8,0.266,263
Rice (long grain),cereals and tubers,2009,29,273,0,,60.24,60.04,60.12,60.25,60.1,263,367,277.5,0.253,294
Rice (long grain),cereals and tubers,2009,33,242,0,,60.1,60.24,60.23,60.22,59.97,294,274,279.2,0.289,281
Rice (long grain),cereals and tubers,2009,38,211,0,,59.97,60.1,60.5,60.09,60.61,281,279,280.8,0.224,285
Rice (long grain),cereals and tubers,2009,42,181,0,,60.61,59.97,60.04,60.23,61.44,285,263,303.0,0.241,352
Rice (long grain),cereals and tubers,2009,46,150,0,,61.44,60.61,60.24,60.53,62.65,352,294,283.0,0.26,214
Rice (long grain),cereals and tubers,2009,51,120,0,,62.65,61.44,60.1,61.17,60.73,214,281,285.0,0.242,289
Rice (long grain),cereals and tubers,2010,2,89,0,,60.73,62.65,59.97,61.36,60.0,289,285,274.2,0.268,242
Rice (long grain),cereals and tubers,2010,7,58,0,,60.0,60.73,60.61,61.2,60.12,242,352,256.0,0.36,279
Rice (long grain),cereals and tubers,2010,11,30,1,,60.12,60.0,61.44,60.88,60.23,279,214,275.0,0.265,290
Rice (long grain),cereals and tubers,2010,15,364,0,,60.23,60.12,62.65,60.27,60.5,290,289,279.2,0.222,306
Rice (long grain),cereals and tubers,2010,19,334,0,,60.5,60.23,60.73,60.21,60.04,306,242,277.0,0.346,233
Rice (long grain),cereals and tubers,2010,24,303,0,,60.04,60.5,60.0,60.22,60.24,233,279,282.5,0.268,301
Rice (long grain),cereals and tubers,2010,28,273,0,,60.24,60.04,60.12,60.25,60.1,301,290,288.8,0.242,315
Rice (long grain),cereals and tubers,2010,32,242,0,,60.1,60.24,60.23,60.22,59.97,315,306,281.5,0.253,277
Rice (long grain),cereals and tubers,2010,37,211,0,,59.97,60.1,60.5,60.09,60.61,277,233,302.0,0.35,315
Rice (long grain),cereals and tubers,2010,41,181,0,,60.61,59.97,60.04,60.23,61.44,315,301,288.5,0.258,247
Rice (long grain),cereals and tubers,2010,46,150,0,,61.44,60.61,60.24,60.53,62.65,247,315,278.0,0.331,273
Rice (long grain),cereals and tubers,2010,50,120,0,,62.65,61.44,60.1,61.17,60.73,273,277,272.8,0.313,256
Rice (long grain),cereals and tubers,2011,2,89,0,,60.73,62.65,59.97,61.36,60.0,256,315,276.5,0.264,330
Rice (long grain),cereals and tubers,2011,7,58,0,,60.0,60.73,60.61,61.2,60.12,330,247,299.0,0.31,337
Rice (long grain),cereals and tubers,2011,11,30,1,,60.12,60.0,61.44,60.88,60.23,337,273,317.5,0.23,347
Rice (long grain),cereals and tubers,2011,15,365,0,,60.23,60.12,62.65,60.27,60.5,347,256,319.5,0.291,264
Rice (long grain),cereals and tubers,2011,19,335,0,,60.5,60.23,60.73,60.21,60.04,264,330,305.8,0.344,275
Rice (long grain),cereals and tubers,2011,24,304,0,,60.04,60.5,60.0,60.22,60.24,275,337,298.2,0.179,307
Rice (long grain),cereals and tubers,2011,28,274,0,,60.24,60.04,60.12,60.25,60.1,307,347,289.0,0.288,310
Rice (long grain),cereals and tubers,2011,33,243,0,,60.1,60.24,60.23,60.22,59.97,310,264,301.8,0.327,315
Rice (long grain),cereals and tubers,2011,37,212,0,,59.97,60.1,60.5,60.09,60.61,315,275,296.0,0.259,252
Rice (long grain),cereals and tubers,2011,41,182,0,,60.61,59.97,60.04,60.23,61.44,252,307,283.8,0.332,258
Rice (long grain),cereals and tubers,2011,46,151,0,,61.44,60.61,60.24,60.53,62.65,258,310,271.5,0.294,261
Rice (long grain),cereals and tubers,2011,50,121,0,,62.65,61.44,60.1,61.17,60.73,261,315,251.2,0.36,234
Rice (long grain),cereals and tubers,2012,2,90,0,,60.73,62.65,59.97,61.36,60.0,234,252,263.8,0.22,302
Rice (long grain),cereals and tubers,2012,7,59,0,,60.0,60.73,60.61,61.2,60.12,302,258,263.0,0.293,255
Rice (long grain),cereals and tubers,2012,11,30,1,,60.12,60.0,61.44,60.87,60.23,255,261,273.5,0.337,303
Rice (long grain),cereals and tubers,2012,15,364,0,,60.23,60.12,62.65,60.27,60.5,303,234,278.8,0.216,255
Rice (long grain),cereals and tubers,2012,20,334,0,,60.5,60.23,60.73,60.21,60.04,255,302,273.8,0.318,282
Rice (long grain),cereals and tubers,2012,24,303,0,,60.04,60.5,60.0,60.22,60.24,282,255,264.0,0.247,216
Rice (long grain),cereals and tubers,2012,28,273,0,,60.24,60.04,60.12,60.25,60.1,216,303,246.5,0.263,233
Rice (long grain),cereals and tubers,2012,33,242,0,,60.1,60.24,60.23,60.22,59.97,233,255,255.2,0.36,290
Rice (long grain),cereals and tubers,2012,37,211,0,,59.97,60.1,60.5,60.09,60.61,290,282,255.2,0.215,282
Rice (long grain),cereals and tubers,2012,42,181,0,,60.61,59.97,60.04,60.23,61.44,282,216,271.5,0.309,281
Rice (long grain),cereals and tubers,2012,46,150,0,,61.44,60.61,60.24,60.53,62.65,281,233,280.5,0.188,269
Rice (long grain),cereals and tubers,2012,50,120,0,,62.65,61.44,60.1,61.17,60.73,269,290,278.2,0.352,281
Rice (long grain),cereals and tubers,2013,3,89,0,,60.73,62.65,59.97,61.36,60.0,281,282,272.0,0.301,257
Rice (long grain),cereals and tubers,2013,7,58,0,,60.0,60.73,60.61,61.2,60.12,257,281,279.0,0.261,309
Rice (long grain),cereals and tubers,2013,11,30,1,,60.12,60.0,61.44,60.88,60.23,309,269,321.0,0.336,437
Rice (long grain),cereals and tubers,2013,16,364,0,,60.23,60.12,62.65,60.27,60.5,437,281,322.0,0.276,285
Rice (long grain),cereals and tubers,2013,20,334,0,,60.5,60.23,60.73,60.21,60.04,285,257,320.2,0.251,250
Rice (long grain),cereals and tubers,2013,24,303,0,,60.04,60.5,60.0,60.22,60.24,250,309,322.8,0.292,319
Rice (long grain),cereals and tubers,2013,29,273,0,,60.24,60.04,60.12,60.25,60.1,319,437,280.2,0.321,267
Rice (long grain),cereals and tubers,2013,33,242,0,,60.1,60.24,60.23,60.22,59.97,267,285,280.0,0.265,284
Rice (long grain),cereals and tubers,2013,37,211,0,,59.97,60.1,60.5,60.09,59.07,284,250,275.8,0.285,233
Rice (long grain),cereals and tubers,2013,42,181,0,,59.07,59.97,60.04,59.84,60.19,233,319,274.0,0.321,312
Rice (long grain),cereals and tubers,2013,46,150,0,,60.19,59.07,60.24,59.83,62.83,312,267,275.8,0.269,274
Rice (long grain),cereals and tubers,2013,50,120,0,,62.83,60.19,60.1,60.52,71.22,274,284,277.5,0.253,291
Rice (long grain),cereals and tubers,2014,3,89,0,,71.22,62.83,59.97,63.33,72.18,291,233,288.2,0.311,276
Rice (long grain),cereals and tubers,2014,7,58,0,,72.18,71.22,59.07,66.6,72.77,276,312,274.2,0.334,256
Rice (long grain),cereals and tubers,2014,11,30,1,,72.77,72.18,60.19,69.75,76.26,256,274,261.2,0.264,222
Rice (long grain),cereals and tubers,2014,16,364,0,,76.26,72.77,62.83,73.11,77.15,222,291,236.2,0.242,191
Rice (long grain),cereals and tubers,2014,20,334,0,,77.15,76.26,71.22,74.59,80.15,191,276,219.2,0.298,208
Rice (long grain),cereals and tubers,2014,24,303,0,,80.15,77.15,72.18,76.58,74.88,208,256,215.2,0.274,240
Rice (long grain),cereals and tubers,2014,29,273,0,,74.88,80.15,72.77,77.11,77.39,240,222,229.8,0.316,280
Rice (long grain),cereals and tubers,2014,33,242,0,,77.39,74.88,76.26,77.39,82.15,280,191,237.5,0.255,222
Rice (long grain),cereals and tubers,2014,38,211,0,,82.15,77.39,77.15,78.64,77.88,222,208,251.5,0.328,264
Rice (long grain),cereals and tubers,2015,3,89,0,,77.88,82.15,80.15,78.07,74.67,264,240,239.0,0.34,190
Rice (long grain),cereals and tubers,2015,7,58,0,,74.67,77.88,74.88,78.02,70.68,190,280,224.5,0.394,222
Rice (long grain),cereals and tubers,2015,11,30,1,,70.68,74.67,77.39,76.34,68.61,222,222,259.0,0.37,360
Rice (long grain),cereals and tubers,2015,16,365,0,,68.61,70.68,82.15,72.96,68.05,360,264,263.8,0.241,283
Rice (long grain),cereals and tubers,2015,20,335,0,,68.05,68.61,77.88,70.5,66.96,283,190,276.2,0.377,240
Rice (long grain),cereals and tubers,2015,25,304,0,,66.96,68.05,74.67,68.57,64.17,240,222,307.0,0.27,345
Rice (long grain),cereals and tubers,2015,29,274,0,,64.17,66.96,70.68,66.95,62.03,345,360,294.2,0.286,309
Rice (long grain),cereals and tubers,2015,33,243,0,,62.03,64.17,68.61,65.3,63.62,309,283,267.5,0.366,176
Rice (long grain),cereals and tubers,2015,38,212,0,,63.62,62.03,68.05,64.19,63.74,176,240,277.2,0.222,279
Rice (long grain),cereals and tubers,2015,42,182,0,,63.74,63.62,66.96,63.39,67.06,279,345,255.5,0.266,258
Rice (long grain),cereals and tubers,2015,46,151,0,,67.06,63.74,64.17,64.11,68.59,258,309,240.8,0.274,250
Rice (long grain),cereals and tubers,2015,51,121,0,,68.59,67.06,62.03,65.75,86.28,250,176,258.2,0.292,246
Rice (long grain),cereals and tubers,2016,2,90,0,,86.28,68.59,63.62,71.42,72.42,246,279,241.0,0.215,210
Rice (long grain),cereals and tubers,2016,7,59,0,,72.42,86.28,63.74,73.59,69.35,210,258,240.5,0.324,256
Rice (long grain),cereals and tubers,2016,11,30,1,,69.35,72.42,67.06,74.16,71.02,256,250,256.0,0.357,312
Rice (long grain),cereals and tubers,2016,15,364,0,,71.02,69.35,68.59,74.76,72.82,312,246,259.2,0.235,259
Rice (long grain),cereals and tubers,2016,19,334,0,,72.82,71.02,86.28,71.4,74.93,259,210,270.5,0.298,255
Rice (long grain),cereals and tubers,2016,24,303,0,,74.93,72.82,72.42,72.03,74.42,255,256,264.8,0.303,233
Rice (long grain),cereals and tubers,2016,28,273,0,,74.42,74.93,69.35,73.3,73.72,233,312,255.5,0.338,275
Rice (long grain),cereals and tubers,2016,33,242,0,,73.72,74.42,71.02,73.97,65.36,275,259,247.2,0.294,226
Rice (long grain),cereals and tubers,2016,37,211,0,,65.36,73.72,72.82,72.11,70.08,226,255,246.0,0.337,250
Rice (long grain),cereals and tubers,2016,41,181,0,,70.08,65.36,74.93,70.9,75.36,250,233,241.2,0.343,214
Rice (long grain),cereals and tubers,2016,46,150,0,,75.36,70.08,74.42,71.13,81.53,214,275,224.2,0.252,207
Rice (long grain),cereals and tubers,2016,50,120,0,,81.53,75.36,73.72,73.08,88.99,207,226,225.5,0.193,231
Rice (long grain),cereals and tubers,2017,2,89,0,,88.99,81.53,65.36,78.99,93.22,231,250,219.0,0.34,224
Rice (long grain),cereals and tubers,2017,7,58,0,,93.22,88.99,70.08,84.77,84.57,224,214,214.5,0.366,196
Rice (long grain),cereals and tubers,2017,11,30,1,,84.57,93.22,75.36,87.08,84.43,196,207,247.0,0.331,337
Rice (long grain),cereals and tubers,2017,15,364,0,,84.43,84.57,81.53,87.8,87.02,337,231,248.8,0.332,238
Rice (long grain),cereals and tubers,2017,20,334,0,,87.02,84.43,88.99,87.31,91.27,238,224,255.2,0.324,250
Rice (long grain),cereals and tubers,2017,24,303,0,,91.27,87.02,93.22,86.82,88.8,250,196,273.2,0.286,268
Rice (long grain),cereals and tubers,2017,28,273,0,,88.8,91.27,84.57,87.88,84.38,268,337,244.8,0.353,223
Rice (long grain),cereals and tubers,2017,33,242,0,,84.38,88.8,84.43,87.87,89.78,223,238,231.0,0.38,183
Rice (long grain),cereals and tubers,2017,37,211,0,,89.78,84.38,87.02,88.56,97.64,183,250,232.0,0.386,254
Rice (long grain),cereals and tubers,2017,41,181,0,,97.64,89.78,91.27,90.15,98.98,254,268,226.2,0.353,245
Rice (long grain),cereals and tubers,2017,46,150,0,,98.98,97.64,88.8,92.69,100.52,245,223,223.8,0.261,213
Rice (long grain),cereals and tubers,2017,50,120,0,,100.52,98.98,84.38,96.73,87.0,213,183,236.2,0.262,233
Rice (long grain),cereals and tubers,2018,3,89,0,,87.0,100.52,89.78,96.04,80.5,233,254,238.5,0.195,263
Rice (long grain),cereals and tubers,2018,7,58,0,,80.5,87.0,97.64,91.75,95.21,263,245,231.0,0.234,215
Rice (long grain),cereals and tubers,2018,11,30,1,,95.21,80.5,98.98,90.81,,215,213,265.5,0.296,351
Rice (medium grain),cereals and tubers,2020,3,90,0,94.81,98.0,,,98.0,98.0,255,255,255.0,0.258,255
Rice (medium grain),cereals and tubers,2020,7,59,0,92.25,98.0,98.0,,98.0,98.0,255,342,298.5,0.189,342
Rice (medium grain),cereals and tubers,2020,11,30,1,91.72,98.0,98.0,,98.0,,342,302,299.7,0.35,302
Rice (medium grain),cereals and tubers,2020,16,364,0,96.92,,98.0,,98.0,,302,343,310.5,0.332,343
Rice (medium grain),cereals and tubers,2020,20,334,0,97.42,,,98.0,98.0,97.9,343,255,320.8,0.35,296
Rice (medium grain),cereals and tubers,2020,25,303,0,95.58,97.9,,98.0,97.95,98.0,296,342,313.0,0.301,311
Rice (medium grain),cereals and tubers,2020,29,273,0,95.06,98.0,97.9,98.0,97.95,98.0,311,302,323.0,0.355,342
Rice (medium grain),cereals and tubers,2020,33,242,0,95.5,98.0,98.0,,97.97,98.0,342,343,311.8,0.366,298
Rice (medium grain),cereals and tubers,2020,38,211,0,96.96,98.0,98.0,,97.98,98.0,298,296,323.2,0.28,342
Rice (medium grain),cereals and tubers,2020,42,181,0,96.96,98.0,98.0,97.9,98.0,213.01,342,311,316.5,0.228,284
Rice (medium grain),cereals and tubers,2023,24,304,0,,213.01,98.0,98.0,126.75,211.53,284,342,278.8,0.264,191
Rice (medium grain),cereals and tubers,2023,28,274,0,,211.53,213.01,98.0,155.13,211.53,191,298,263.2,0.235,236
Rice (medium grain),cereals and tubers,2023,33,243,0,,211.53,211.53,98.0,183.52,218.13,236,342,238.0,0.269,241
Rice (medium grain),cereals and tubers,2023,37,212,0,,218.13,211.53,98.0,213.55,218.89,241,284,231.0,0.268,256
Rice (medium grain),cereals and tubers,2023,41,182,0,,218.89,218.13,213.01,215.02,218.96,256,191,246.8,0.297,254
Rice (medium grain),cereals and tubers,2023,46,151,0,,218.96,218.89,211.53,216.88,219.9,254,236,247.0,0.25,237
Rice (medium grain),cereals and tubers,2023,50,121,0,,219.9,218.96,211.53,218.97,220.05,237,241,241.0,0.324,217
Rice (medium grain),cereals and tubers,2024,3,90,0,,220.05,219.9,218.13,219.45,219.14,217,256,248.5,0.277,286
Rice (medium grain),cereals and tubers,2024,7,59,0,,219.14,220.05,218.89,219.51,218.28,286,254,242.5,0.238,230
Rice (medium grain),cereals and tubers,2024,11,30,1,,218.28,219.14,218.96,219.34,218.12,230,237,275.8,0.331,370
Rice (medium grain),cereals and tubers,2024,16,364,0,,218.12,218.28,219.9,218.9,219.87,370,217,269.2,0.344,191
Rice (medium grain),cereals and tubers,2024,20,334,0,,219.87,218.12,220.05,218.85,219.95,191,286,256.5,0.238,235
Rice (medium grain),cereals and tubers,2024,24,303,0,,219.95,219.87,219.14,219.06,220.54,235,230,268.5,0.304,278
Rice (medium grain),cereals and tubers,2024,29,273,0,,220.54,219.95,218.28,219.62,219.46,278,370,241.2,0.327,261
Rice (medium grain),cereals and tubers,2024,33,242,0,,219.46,220.54,218.12,219.95,226.81,261,191,260.0,0.352,266
Rice (medium grain),cereals and tubers,2024,37,211,0,,226.81,219.46,219.87,221.69,227.45,266,235,247.8,0.312,186
Rice (medium grain),cereals and tubers,2024,42,181,0,,227.45,226.81,219.95,223.56,236.4,186,278,239.2,0.282,244
Rice (medium grain),cereals and tubers,2024,46,150,0,,236.4,227.45,220.54,227.53,242.12,244,261,225.2,0.237,205
